datetime;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick
2023-03-29 10:35:00;101320;101385;101495;101235;267646;85934
2023-03-29 10:40:00;101385;101640;101655;101330;212746;66014
2023-03-29 10:45:00;101640;101710;101805;101480;304192;94360
2023-03-29 10:50:00;101710;101670;101790;101580;217879;70193
2023-03-29 10:55:00;101665;101715;101750;101605;124773;40886
2023-03-29 11:00:00;101720;101875;101920;101715;211720;65010
2023-03-29 11:05:00;101875;101900;102000;101780;194763;62991
2023-03-29 11:10:00;101900;101860;101950;101810;130605;42929
2023-03-29 11:15:00;101860;102055;102060;101810;157153;51928
2023-03-29 11:20:00;102055;101885;102110;101880;173978;53113
2023-03-29 11:25:00;101885;101820;101995;101750;220288;67569
2023-03-29 11:30:00;101820;101925;101960;101795;123074;38655
2023-03-29 11:35:00;101930;101935;101970;101810;122208;38048
2023-03-29 11:40:00;101930;101770;101940;101760;145408;44327
2023-03-29 11:45:00;101770;101645;101795;101540;260303;80898
2023-03-29 11:50:00;101650;101825;101880;101650;158492;47890
2023-03-29 11:55:00;101825;101770;101865;101740;88210;27423
2023-03-30 09:00:00;103680;103720;103830;103570;87354;27213
2023-03-30 09:05:00;103720;103785;104030;103625;295087;111960
2023-03-30 09:10:00;103780;103735;103800;103655;94899;35580
2023-03-30 09:15:00;103735;103605;103760;103560;112562;46055
2023-03-30 09:20:00;103605;103815;103885;103595;157099;59900
2023-03-30 09:25:00;103815;103800;103950;103730;135037;49742
2023-03-30 09:30:00;103795;103925;103980;103745;184820;67723
2023-03-30 09:35:00;103925;104100;104200;103885;283220;96555
2023-03-30 09:40:00;104100;103985;104125;103950;149085;53372
2023-03-30 09:45:00;103990;103850;104035;103825;119188;42359
2023-03-30 09:50:00;103855;103835;103905;103820;72512;25700
2023-03-30 09:55:00;103835;103705;103855;103665;148350;52150
2023-03-30 10:00:00;103705;103585;103720;103455;225113;74295
2023-03-30 10:05:00;103585;103660;103740;103570;160358;55336
2023-03-30 10:10:00;103655;103900;103900;103625;202470;72063
2023-03-30 10:15:00;103900;103915;104145;103870;317324;103033
2023-03-30 10:20:00;103920;104185;104285;103915;268776;88074
2023-03-30 10:25:00;104185;104365;104380;104175;207733;66362
2023-03-30 10:30:00;104370;104360;104535;104210;326689;102392
2023-03-30 10:35:00;104360;104340;104390;104080;285002;95683
2023-03-30 10:40:00;104340;104155;104355;104130;159944;54358
2023-03-30 10:45:00;104155;104230;104280;104100;174229;54116
2023-03-30 10:50:00;104235;104100;104300;104035;226360;70496
2023-03-30 10:55:00;104105;104070;104180;104015;160254;49064
2023-03-30 11:00:00;104070;103565;104125;103555;312476;92040
2023-03-30 11:05:00;103560;103640;103675;103065;522403;148324
2023-03-30 11:10:00;103640;103050;103905;103030;477817;143339
2023-03-30 11:15:00;103050;103140;103450;103040;301625;99410
2023-03-30 11:20:00;103140;103300;103370;103100;187135;61319
2023-03-30 11:25:00;103305;103655;103665;103275;220242;68126
2023-03-30 11:30:00;103650;103380;103655;103300;221964;69508
2023-03-30 11:35:00;103375;103765;103780;103240;236731;71438
2023-03-30 11:40:00;103765;103865;103915;103590;242417;75315
2023-03-30 11:45:00;103870;103730;103940;103670;182464;58110
2023-03-30 11:50:00;103725;103695;103740;103575;128197;40470
2023-03-30 11:55:00;103700;103590;103705;103565;102180;31560
2023-03-31 09:00:00;104000;104270;104360;103985;196451;79367
2023-03-31 09:05:00;104270;104605;104650;104265;212003;71932
2023-03-31 09:10:00;104610;104555;104675;104505;149894;51540
2023-03-31 09:15:00;104555;104395;104665;104350;203266;70939
2023-03-31 09:20:00;104395;104185;104475;104155;183254;63430
2023-03-31 09:25:00;104190;104130;104230;104095;123986;41268
2023-03-31 09:30:00;104130;104110;104380;104065;254165;91544
2023-03-31 09:35:00;104115;104095;104215;104065;139801;51669
2023-03-31 09:40:00;104100;103935;104115;103900;182799;63851
2023-03-31 09:45:00;103940;104005;104040;103920;111648;36744
2023-03-31 09:50:00;104005;104155;104200;104000;148974;46077
2023-03-31 09:55:00;104160;104120;104230;104110;114857;38611
2023-03-31 10:00:00;104125;104115;104250;104100;171278;57376
2023-03-31 10:05:00;104115;103990;104235;103950;219127;75616
2023-03-31 10:10:00;103995;104105;104160;103950;218999;71019
2023-03-31 10:15:00;104105;104385;104430;104070;311409;105894
2023-03-31 10:20:00;104390;104230;104465;104195;238441;81967
2023-03-31 10:25:00;104225;104055;104440;104050;279003;96052
2023-03-31 10:30:00;104060;104275;104320;104025;289809;99689
2023-03-31 10:35:00;104275;104095;104300;104060;197922;66863
2023-03-31 10:40:00;104090;103950;104130;103905;193305;64484
2023-03-31 10:45:00;103955;103830;104060;103825;265121;82305
2023-03-31 10:50:00;103830;104010;104095;103795;286700;91432
2023-03-31 10:55:00;104005;103835;104010;103720;236687;78265
2023-03-31 11:00:00;103835;104020;104040;103805;212696;68076
2023-03-31 11:05:00;104020;103775;104045;103770;190455;61095
2023-03-31 11:10:00;103775;103600;103845;103580;233147;73910
2023-03-31 11:15:00;103600;103690;103725;103570;202352;63079
2023-03-31 11:20:00;103690;103670;103745;103600;170333;52998
2023-03-31 11:25:00;103670;103535;103700;103510;202566;63555
2023-03-31 11:30:00;103540;103655;103695;103505;136239;43280
2023-03-31 11:35:00;103655;103605;103675;103515;105795;34690
2023-03-31 11:40:00;103605;103720;103720;103515;166693;49690
2023-03-31 11:45:00;103720;103730;103775;103640;144291;43417
2023-03-31 11:50:00;103730;103605;103730;103535;145734;46727
2023-03-31 11:55:00;103600;103415;103605;103375;205444;61536
2023-04-03 09:00:00;102240;102305;102470;102225;141064;61523
2023-04-03 09:05:00;102310;102350;102500;102220;154100;56716
2023-04-03 09:10:00;102345;102330;102370;102215;87997;31780
2023-04-03 09:15:00;102325;102320;102380;102265;105293;36481
2023-04-03 09:20:00;102315;102385;102440;102290;148282;49322
2023-04-03 09:25:00;102385;102205;102425;102190;126616;43773
2023-04-03 09:30:00;102205;102245;102340;102175;141634;48373
2023-04-03 09:35:00;102250;102345;102405;102245;126446;40871
2023-04-03 09:40:00;102345;102385;102455;102330;112258;36429
2023-04-03 09:45:00;102390;102450;102480;102350;106484;35621
2023-04-03 09:50:00;102450;102380;102455;102340;86290;29544
2023-04-03 09:55:00;102380;102465;102495;102330;123810;38844
2023-04-03 10:00:00;102460;102385;102470;102285;206050;67799
2023-04-03 10:05:00;102390;102115;102425;102105;229025;77166
2023-04-03 10:10:00;102120;102110;102240;101965;332357;117561
2023-04-03 10:15:00;102110;101600;102140;101555;385141;129071
2023-04-03 10:20:00;101595;101310;101675;101245;388233;126148
2023-04-03 10:25:00;101310;101235;101410;101190;301315;96346
2023-04-03 10:30:00;101235;101615;101625;101225;315540;93419
2023-04-03 10:35:00;101620;101570;101655;101425;282444;80692
2023-04-03 10:40:00;101570;101305;101580;101285;216636;64446
2023-04-03 10:45:00;101305;101245;101375;101135;251576;79120
2023-04-03 10:50:00;101250;101125;101270;101100;184223;55863
2023-04-03 10:55:00;101125;101050;101165;100970;202911;60587
2023-04-03 11:00:00;101055;101265;101315;101055;269347;77171
2023-04-03 11:05:00;101265;101310;101420;101225;188461;55907
2023-04-03 11:10:00;101310;101350;101360;101140;226680;71785
2023-04-03 11:15:00;101350;101390;101460;101250;203410;60496
2023-04-03 11:20:00;101385;101305;101460;101275;141003;42299
2023-04-03 11:25:00;101305;101350;101380;101285;90375;27137
2023-04-03 11:30:00;101355;101150;101435;101125;238909;70427
2023-04-03 11:35:00;101150;101140;101290;101060;202445;63427
2023-04-03 11:40:00;101145;100895;101160;100860;264903;76985
2023-04-03 11:45:00;100900;101115;101120;100890;170621;50700
2023-04-03 11:50:00;101115;101055;101155;100975;159720;46976
2023-04-03 11:55:00;101060;101245;101255;101025;143211;41636
2023-04-04 09:00:00;102185;101930;102195;101860;187784;70673
2023-04-04 09:05:00;101930;101825;101940;101780;143720;48087
2023-04-04 09:10:00;101825;101880;101920;101805;86567;29414
2023-04-04 09:15:00;101880;102090;102110;101875;151588;49847
2023-04-04 09:20:00;102095;102250;102285;102070;217102;70528
2023-04-04 09:25:00;102255;102325;102325;102185;145180;48650
2023-04-04 09:30:00;102325;102305;102375;102235;170461;57183
2023-04-04 09:35:00;102305;102370;102375;102275;97173;31152
2023-04-04 09:40:00;102370;102350;102400;102330;109520;34779
2023-04-04 09:45:00;102350;102320;102430;102310;137292;43712
2023-04-04 09:50:00;102320;102305;102385;102260;150854;47824
2023-04-04 09:55:00;102310;102330;102360;102275;86617;24752
2023-04-04 10:00:00;102330;102295;102350;102165;204378;62492
2023-04-04 10:05:00;102290;102195;102340;102145;209144;64416
2023-04-04 10:10:00;102200;102265;102280;102145;167420;49117
2023-04-04 10:15:00;102265;102520;102535;102155;316832;97380
2023-04-04 10:20:00;102520;102525;102635;102465;296695;89724
2023-04-04 10:25:00;102525;102480;102665;102430;255102;77612
2023-04-04 10:30:00;102480;102290;102570;102200;308904;97703
2023-04-04 10:35:00;102290;102105;102335;102100;230796;72398
2023-04-04 10:40:00;102110;102135;102180;101940;300423;93437
2023-04-04 10:45:00;102130;102245;102280;102040;233994;64278
2023-04-04 10:50:00;102245;102145;102310;102105;221235;65996
2023-04-04 10:55:00;102150;102270;102285;102120;131091;39569
2023-04-04 11:00:00;102270;102670;102735;102270;355652;107162
2023-04-04 11:05:00;102670;102900;102950;102660;289624;81488
2023-04-04 11:10:00;102900;103170;103190;102855;301450;82447
2023-04-04 11:15:00;103170;103305;103320;102960;314039;91375
2023-04-04 11:20:00;103310;102960;103320;102905;278390;78248
2023-04-04 11:25:00;102960;103095;103125;102920;167423;48373
2023-04-04 11:30:00;103100;102895;103115;102885;162328;45617
2023-04-04 11:35:00;102890;102820;102955;102795;188378;57015
2023-04-04 11:40:00;102820;102670;102825;102620;243779;62727
2023-04-04 11:45:00;102665;102390;102680;102350;252908;68252
2023-04-04 11:50:00;102390;102395;102470;102330;180874;48872
2023-04-04 11:55:00;102395;102415;102460;102280;177571;50322
2023-04-05 09:00:00;102155;102220;102265;102045;144749;52674
2023-04-05 09:05:00;102220;101910;102260;101890;172117;56109
2023-04-05 09:10:00;101915;101770;101985;101750;181967;61889
2023-04-05 09:15:00;101770;101980;101990;101685;263892;93117
2023-04-05 09:20:00;101980;102140;102220;101975;227237;75987
2023-04-05 09:25:00;102140;102185;102245;102060;163185;55095
2023-04-05 09:30:00;102185;102190;102355;102165;211193;74361
2023-04-05 09:35:00;102190;102165;102285;102115;190921;65419
2023-04-05 09:40:00;102170;102195;102250;102085;143892;45637
2023-04-05 09:45:00;102195;102130;102225;102085;110627;34421
2023-04-05 09:50:00;102125;102120;102260;102095;148680;47456
2023-04-05 09:55:00;102115;102110;102210;102025;140505;45754
2023-04-05 10:00:00;102115;102115;102285;102055;227194;72324
2023-04-05 10:05:00;102115;102100;102260;102040;199241;64457
2023-04-05 10:10:00;102100;101715;102125;101715;340252;109849
2023-04-05 10:15:00;101715;101565;101720;101430;380697;121365
2023-04-05 10:20:00;101565;101530;101635;101415;302303;94614
2023-04-05 10:25:00;101535;101560;101590;101365;239714;73720
2023-04-05 10:30:00;101565;101640;101660;101470;206398;64119
2023-04-05 10:35:00;101645;101515;101685;101490;221377;64632
2023-04-05 10:40:00;101510;101635;101710;101420;265834;79387
2023-04-05 10:45:00;101640;101430;101740;101400;267556;80220
2023-04-05 10:50:00;101430;101430;101515;101310;314622;92253
2023-04-05 10:55:00;101435;101240;101445;101210;250158;72734
2023-04-05 11:00:00;101240;101050;101470;100925;538837;157763
2023-04-05 11:05:00;101050;100750;101100;100730;349571;99346
2023-04-05 11:10:00;100750;100520;100775;100455;361775;102428
2023-04-05 11:15:00;100525;100355;100595;100215;338431;97708
2023-04-05 11:20:00;100360;100560;100570;100195;277971;82366
2023-04-05 11:25:00;100555;100265;100605;100250;248036;71670
2023-04-05 11:30:00;100265;100345;100480;100195;230715;66664
2023-04-05 11:35:00;100345;100260;100460;100235;164288;45095
2023-04-05 11:40:00;100260;100080;100355;100080;327356;93055
2023-04-05 11:45:00;100080;100340;100340;100055;231109;68180
2023-04-05 11:50:00;100340;100360;100450;100320;175733;50803
2023-04-05 11:55:00;100360;100330;100450;100320;111850;30206
2023-04-06 09:00:00;101000;101100;101140;100910;140528;57025
2023-04-06 09:05:00;101100;100870;101105;100860;119882;44834
2023-04-06 09:10:00;100875;101060;101065;100855;128209;44814
2023-04-06 09:15:00;101060;100975;101070;100925;98190;32026
2023-04-06 09:20:00;100975;100865;101040;100835;135170;44923
2023-04-06 09:25:00;100865;100770;100950;100760;113166;40384
2023-04-06 09:30:00;100770;100870;100885;100680;217908;76743
2023-04-06 09:35:00;100870;100930;100990;100820;189347;60917
2023-04-06 09:40:00;100930;100835;100940;100825;78483;25680
2023-04-06 09:45:00;100840;100875;100945;100820;109898;36188
2023-04-06 09:50:00;100875;100890;100945;100865;54315;16853
2023-04-06 09:55:00;100890;100800;100900;100735;144107;48844
2023-04-06 10:00:00;100800;100885;100945;100755;241832;73646
2023-04-06 10:05:00;100885;101235;101315;100870;327781;102194
2023-04-06 10:10:00;101235;101660;101675;101160;426405;134616
2023-04-06 10:15:00;101655;101575;101720;101480;298648;97260
2023-04-06 10:20:00;101575;101450;101625;101385;185342;63175
2023-04-06 10:25:00;101450;101335;101480;101230;203116;63533
2023-04-06 10:30:00;101335;101090;101350;101035;310076;93426
2023-04-06 10:35:00;101090;100955;101200;100950;268495;77756
2023-04-06 10:40:00;100960;100840;100995;100670;334919;101355
2023-04-06 10:45:00;100840;100810;100910;100720;260952;78178
2023-04-06 10:50:00;100810;100755;100925;100660;249405;74797
2023-04-06 10:55:00;100760;100725;100800;100665;175395;49019
2023-04-06 11:00:00;100730;100845;100915;100715;208178;60586
2023-04-06 11:05:00;100845;101005;101165;100845;297388;91313
2023-04-06 11:10:00;101000;101140;101170;101000;187687;56151
2023-04-06 11:15:00;101135;100965;101180;100935;217865;68397
2023-04-06 11:20:00;100960;101005;101080;100955;109175;34755
2023-04-06 11:25:00;101005;101115;101150;101000;136735;41562
2023-04-06 11:30:00;101110;101075;101235;101050;219515;70845
2023-04-06 11:35:00;101075;100925;101110;100880;227464;72730
2023-04-06 11:40:00;100925;100780;100940;100740;173286;57511
2023-04-06 11:45:00;100775;100995;101050;100750;190996;58890
2023-04-06 11:50:00;100995;100940;101045;100920;125381;36466
2023-04-06 11:55:00;100940;100925;101000;100840;120991;35092
2023-04-10 09:00:00;101130;101100;101210;101080;110639;40761
2023-04-10 09:05:00;101105;101130;101180;101090;79663;24829
2023-04-10 09:10:00;101130;100985;101140;100935;142530;44944
2023-04-10 09:15:00;100985;101020;101030;100905;121699;37729
2023-04-10 09:20:00;101025;100970;101040;100885;135968;41629
2023-04-10 09:25:00;100975;100925;100985;100845;135472;41346
2023-04-10 09:30:00;100920;101110;101110;100915;173382;53583
2023-04-10 09:35:00;101110;101310;101370;101095;260871;78924
2023-04-10 09:40:00;101310;101345;101400;101265;137960;43178
2023-04-10 09:45:00;101340;101370;101420;101305;121834;35111
2023-04-10 09:50:00;101370;101320;101445;101305;141055;40527
2023-04-10 09:55:00;101320;101400;101430;101305;120678;35232
2023-04-10 10:00:00;101400;101580;101635;101400;293953;83454
2023-04-10 10:05:00;101575;101490;101640;101460;203923;60314
2023-04-10 10:10:00;101495;101770;101885;101480;357591;104908
2023-04-10 10:15:00;101775;101860;101865;101650;214619;68274
2023-04-10 10:20:00;101855;101745;101945;101640;276701;88209
2023-04-10 10:25:00;101745;101910;101915;101685;167897;53505
2023-04-10 10:30:00;101905;101850;101980;101800;247134;78463
2023-04-10 10:35:00;101850;102265;102275;101785;355531;102038
2023-04-10 10:40:00;102265;102100;102350;102035;297389;88208
2023-04-10 10:45:00;102100;101995;102285;101940;270669;81597
2023-04-10 10:50:00;101995;101935;102120;101905;190361;58307
2023-04-10 10:55:00;101935;101910;101955;101815;173122;53689
2023-04-10 11:00:00;101910;101865;102020;101830;206061;62996
2023-04-10 11:05:00;101870;101855;101920;101765;176294;50651
2023-04-10 11:10:00;101850;101800;101860;101695;154334;47765
2023-04-10 11:15:00;101800;101810;101880;101765;133858;39659
2023-04-10 11:20:00;101810;101820;101860;101665;181050;54554
2023-04-10 11:25:00;101820;101980;101980;101785;153288;46190
2023-04-10 11:30:00;101975;101880;102015;101790;202789;60425
2023-04-10 11:35:00;101880;101785;101935;101745;147432;46860
2023-04-10 11:40:00;101780;101915;101930;101760;110867;33150
2023-04-10 11:45:00;101920;101735;101920;101725;136250;40235
2023-04-10 11:50:00;101735;101965;102015;101730;190667;53684
2023-04-10 11:55:00;101960;101825;101990;101800;133706;38636
2023-04-11 09:00:00;102500;102815;102850;102440;242852;96018
2023-04-11 09:05:00;102820;103050;103100;102770;297525;95839
2023-04-11 09:10:00;103055;103015;103140;102980;168057;59620
2023-04-11 09:15:00;103010;103075;103095;102935;147204;53682
2023-04-11 09:20:00;103070;103360;103380;103055;266605;88971
2023-04-11 09:25:00;103365;103335;103475;103235;239129;80738
2023-04-11 09:30:00;103335;103355;103460;103265;194474;68948
2023-04-11 09:35:00;103355;103405;103415;103280;116558;40953
2023-04-11 09:40:00;103400;103415;103435;103355;83362;26225
2023-04-11 09:45:00;103415;103380;103575;103360;189680;67485
2023-04-11 09:50:00;103380;103330;103405;103235;180512;60698
2023-04-11 09:55:00;103325;103450;103495;103290;150709;54931
2023-04-11 10:00:00;103450;103840;103840;103415;324157;108768
2023-04-11 10:05:00;103835;103965;104030;103755;348319;108376
2023-04-11 10:10:00;103965;104290;104325;103815;381279;129414
2023-04-11 10:15:00;104285;104870;105280;104240;633491;192371
2023-04-11 10:20:00;104870;104795;105120;104755;274882;80862
2023-04-11 10:25:00;104800;104465;104915;104460;240574;75863
2023-04-11 10:30:00;104460;104525;104740;104415;281476;85779
2023-04-11 10:35:00;104525;104515;104640;104395;217742;71210
2023-04-11 10:40:00;104515;104675;104700;104415;206617;67311
2023-04-11 10:45:00;104670;104920;104995;104630;288212;88996
